#{"t_start": 1771110201.4581327, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
641.911326,10,21620.152475,0,0,0,0,1
501.679551,32,21634.239001,0,0,1,0,0
328.931002,1,21634.729238,0,0,0,0,1
140.461854,8,21938.60157,0,0,1,0,0
328.826743,1,21939.370968,0,0,0,0,1
-72.03449,7,22164.453789,0,0,1,0,0
337.888918,1,22165.024808,0,0,1,0,0
328.826743,1,22165.587221,0,0,0,0,1
328.82862,1,22166.086464,0,0,0,0,1
-132.922976,1,22275.522506,0,0,1,0,0
328.931002,1,22276.329921,0,0,0,0,1
633.856849,10,22755.299558,0,0,0,0,1
328.863408,1,22756.022841,0,0,0,0,1
668.733771,27,22905.077868,0,0,1,0,0
866.962303,39,22919.187796,0,0,1,0,0
328.931002,1,22919.760334,0,0,0,0,1
328.93954,1,22920.371155,0,0,0,0,1
606.078564,26,22953.542066,0,0,1,0,0
328.931002,1,22954.081468,0,0,0,0,1
328.977024,1,22955.301443,0,0,0,0,1
477.834637,19,23088.001597,0,0,1,0,0
165.875357,9,23392.738204,0,0,1,0,0
406.953825,20,23404.454395,0,0,1,0,0
328.99729,1,23404.864953,0,0,0,0,1
272.3323,13,23457.415322,0,0,1,0,0
-35.09336,7,23478.138506,0,0,1,0,0
-72.318176,7,23702.486818,0,0,1,0,0
154.652563,10,23704.302069,0,0,1,0,0
745.217895,13,24026.782,0,0,0,0,1
321.129458,1,24029.250887,0,0,1,0,0
328.852829,1,24035.399678,0,0,1,0,0
328.99729,1,24035.839927,0,0,0,0,1
137.12625,10,24050.361014,0,0,1,0,0
-115.362118,2,24051.26024,0,0,1,0,0
328.931002,1,24051.672139,0,0,0,0,1
328.881733,1,24053.429586,0,0,1,0,0
630.916429,10,24059.058163,0,0,0,0,1
328.93954,1,24059.510168,0,0,0,0,1
496.031854,24,24091.553488,0,0,1,0,0
337.778863,1,24092.039023,0,0,0,0,1
337.852828,1,24092.783655,0,0,1,0,0
328.938687,1,24094.568188,0,0,0,0,1
328.852829,1,24095.353585,0,0,1,0,0
337.800053,1,24095.816199,0,0,0,0,1
-193.695831,9,24107.064535,0,0,1,0,0
-147.258209,6,24199.675071,0,0,1,0,0
328.931002,1,24200.16158,0,0,0,0,1
328.826743,1,24200.655809,0,0,0,0,1
328.778864,1,24201.184813,0,0,0,0,1
337.82862,1,24201.672415,0,0,0,0,1
19.09551,9,24203.231649,0,0,1,0,0
668.869191,28,24210.134288,0,0,1,0,0
337.939541,1,24210.58067,0,0,0,0,1
328.826743,1,24211.067961,0,0,0,0,1
328.947109,1,24212.519587,0,0,0,0,1
328.800053,1,24213.042439,0,0,0,0,1
735.454437,13,24541.863897,0,0,0,0,1
587.037873,34,24546.854357,0,0,1,0,0
-131.901617,5,24623.418506,1,0,0,0,0
799.139971,37,24775.937287,0,0,1,0,0
596.152773,27,24791.705971,0,0,1,0,0
199.279789,12,24793.523366,1,0,0,0,0
-9.626156,8,24794.919292,0,0,1,0,0
328.800053,1,24795.377953,0,0,0,0,1
337.93954,1,24795.822204,0,0,0,0,1
328.800053,1,24796.311896,0,0,0,0,1
328.859287,1,24796.831721,1,0,0,0,0
337.93954,1,24797.519532,0,0,0,0,1
-223.788616,12,24825.307789,0,0,1,0,0
328.90969,1,24827.244018,0,0,1,0,0
532.277403,25,24860.636949,0,0,1,0,0
328.90969,1,24862.691328,0,0,1,0,0
594.275506,25,24865.774617,1,0,0,0,0
740.271033,28,24962.226818,0,0,1,0,0
-115.354563,3,25084.972849,0,0,1,0,0
337.939542,1,25085.580291,0,0,0,0,1
433.118106,23,25101.228313,0,0,1,0,0
348.104449,17,25110.388381,0,0,1,0,0
-118.96658,5,25176.66573,0,0,1,0,0
-129.071402,1,25178.356269,0,0,1,0,0
650.331044,34,26487.619546,0,0,1,0,0
244.922046,12,26607.874554,0,0,1,0,0
619.911865,38,26642.090967,0,0,1,0,0
328.778864,1,26642.653813,0,0,0,0,1
685.215485,11,26648.096468,0,0,0,0,1
460.259047,21,26771.819425,0,0,1,0,0
197.63756,13,27756.426765,0,0,1,0,0
1061.58461,42,27833.625298,0,0,1,0,0
179.337742,9,27899.858614,0,0,1,0,0
328.93954,1,27900.320484,0,0,0,0,1
328.800053,1,27900.803538,0,0,0,0,1
457.065271,18,28028.863491,0,0,1,0,0
321.129458,1,28031.022687,0,0,1,0,0
328.82862,1,28031.478938,0,0,0,0,1
-126.388102,1,28032.25505,0,0,1,0,0
170.117447,12,29013.693926,0,0,1,0,0
337.800053,1,29014.603053,0,0,0,0,1
328.931002,1,29015.154253,0,0,0,0,1
170.637056,12,29088.494771,0,0,1,0,0
555.839852,25,29180.65123,0,0,1,0,0
385.882267,27,29192.042198,0,0,1,0,0
640.205258,27,29229.953686,0,0,1,0,0
328.93954,1,29230.370828,0,0,0,0,1
328.800053,1,29230.871837,0,0,0,0,1
