#{"t_start": 1771178844.8134782, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
337.826741,1,3069.081094,0,0,0,0,1
328.968284,1,3069.457055,0,0,0,0,1
328.93954,1,3070.238435,0,0,0,0,1
328.881733,1,3070.632315,0,0,1,0,0
330.129458,1,3071.036566,0,0,1,0,0
337.80893,1,3071.360709,0,0,0,0,1
18.053164,9,3072.669485,0,0,1,0,0
517.632662,25,3101.702246,0,0,1,0,0
-27.888703,7,3103.311861,0,0,1,0,0
337.800055,1,3103.710636,0,0,0,0,1
328.931002,1,3104.285364,0,0,0,0,1
328.991637,1,3104.715049,0,0,0,0,1
100.076634,12,3337.202039,0,0,1,0,0
200.518845,16,3341.004126,0,0,1,0,0
857.417645,40,3352.770469,0,0,1,0,0
-36.484595,4,3353.841059,0,0,1,0,0
328.881733,1,3354.208221,0,0,1,0,0
337.800053,1,3354.714863,0,0,0,0,1
244.024282,14,3379.793267,0,0,1,0,0
337.778865,1,3380.12562,0,0,0,0,1
-58.666689,4,3381.260346,0,0,1,0,0
328.931002,1,3381.584474,0,0,0,0,1
274.971366,13,3397.198906,0,0,1,0,0
328.931002,1,3397.524027,0,0,0,0,1
328.931002,1,3397.862409,0,0,0,0,1
328.778864,1,3398.227542,0,0,0,0,1
-35.836623,4,3399.298195,0,0,1,0,0
-16.401987,6,3401.102277,0,0,1,0,0
337.826743,1,3401.519583,0,0,0,0,1
337.863408,1,3401.881314,0,0,0,0,1
508.657229,23,3406.212575,1,0,0,0,0
328.846564,1,3406.484227,0,0,1,0,0
337.99729,1,3406.790436,0,0,0,0,1
48.63049,10,3408.808989,0,0,1,0,0
340.565669,16,3413.991622,0,0,1,0,0
777.439651,35,3431.935951,0,0,1,0,0
328.931002,1,3432.259322,0,0,0,0,1
657.9406,25,3441.386545,0,0,1,0,0
740.345338,36,3455.262646,0,0,1,0,0
500.100488,28,3464.492384,0,0,1,0,0
136.355783,15,3473.327095,0,0,1,0,0
328.888918,1,3473.679692,0,0,1,0,0
251.860605,14,3477.754358,0,0,1,0,0
457.219374,22,3480.758132,0,0,1,0,0
328.93954,1,3481.402137,0,0,0,0,1
337.826743,1,3481.77423,0,0,0,0,1
56.416276,13,3483.876729,0,0,1,0,0
-137.582586,5,3485.879992,0,0,1,0,0
-137.606449,5,3487.901507,0,0,1,0,0
337.99729,1,3488.236241,0,0,0,0,1
337.931001,1,3488.604909,0,0,0,0,1
337.800052,1,3488.949202,0,0,0,0,1
328.863408,1,3489.312194,0,0,0,0,1
-133.536945,4,3492.747552,0,0,1,0,0
147.461973,17,3495.439579,0,0,1,0,0
27.745772,9,3496.60135,0,0,1,0,0
337.968284,1,3496.908404,0,0,0,0,1
337.99729,1,3497.378472,0,0,0,0,1
330.129458,1,3497.818335,0,0,1,0,0
328.931002,1,3498.166051,0,0,0,0,1
507.421376,32,3504.421043,0,0,1,0,0
330.129458,1,3504.832732,0,0,1,0,0
-188.880178,5,3507.032608,0,0,1,0,0
328.888918,1,3507.354271,0,0,1,0,0
873.753544,38,3524.65444,1,0,0,0,0
328.800053,1,3524.950185,0,0,0,0,1
-16.398171,6,3526.903923,0,0,1,0,0
290.628113,19,3530.211006,0,0,1,0,0
328.778864,1,3530.606659,0,0,0,0,1
328.826743,1,3531.01654,0,0,0,0,1
-108.122235,2,3531.596911,0,0,1,0,0
328.93954,1,3531.948507,0,0,0,0,1
328.931002,1,3532.35779,0,0,0,0,1
199.39781,12,3536.289694,0,0,1,0,0
328.863408,1,3536.748419,0,0,0,0,1
337.968285,1,3537.138153,0,0,0,0,1
