#{"t_start": 1771280712.541704, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
37.909529,1,9363.279176,0,0,0,0,1
478.90969,1,9363.797279,0,0,1,0,0
-205.000759,5,9366.690802,0,0,1,0,0
714.382728,37,9376.749457,0,0,1,0,0
80.922746,14,9379.367785,0,0,1,0,0
342.023241,15,9399.296151,0,0,1,0,0
22.442049,9,9400.485219,0,0,1,0,0
28.800053,1,9400.835944,0,0,0,0,1
37.863407,1,9401.299208,0,0,0,0,1
28.778864,1,9401.716919,0,0,0,0,1
218.625466,13,9405.230107,0,0,1,0,0
245.097961,16,9409.173133,0,0,1,0,0
28.859287,1,9409.555148,1,0,0,0,0
453.62989,24,9434.633179,0,0,1,0,0
478.90969,1,9435.170034,0,0,1,0,0
802.003512,31,9446.512032,0,0,1,0,0
-146.512341,6,9450.712623,0,0,1,0,0
478.90969,1,9451.193502,0,0,1,0,0
28.93954,1,9451.596196,0,0,0,0,1
37.93954,1,9452.036825,0,0,0,0,1
28.991637,1,9452.54152,0,0,0,0,1
695.565766,32,9459.925184,0,0,1,0,0
86.301828,12,9463.86774,0,0,1,0,0
118.780723,12,9467.452204,0,0,1,0,0
195.106056,14,9470.953392,0,0,1,0,0
54.85716,10,9473.062263,0,0,1,0,0
150.214352,11,9481.708866,0,0,1,0,0
28.931002,1,9482.06101,0,0,0,0,1
37.800053,1,9482.43808,0,0,0,0,1
28.93954,1,9482.850383,0,0,0,0,1
111.366061,13,9485.734337,0,0,1,0,0
28.93954,1,9486.15734,0,0,0,0,1
752.42649,35,9492.075989,0,0,1,0,0
28.778864,1,9492.438911,0,0,0,0,1
5.982512,9,9495.815809,0,0,1,0,0
28.831123,1,9496.259888,0,0,0,0,1
87.552348,12,9506.59676,0,0,1,0,0
478.881733,1,9507.127467,0,0,1,0,0
-137.668836,5,9509.416338,0,0,1,0,0
87.534523,14,9511.930885,0,0,1,0,0
-150.956357,7,9517.01919,0,0,1,0,0
62.181184,13,9519.310233,0,0,1,0,0
104.24266,11,9522.777595,0,0,1,0,0
28.968284,1,9523.30546,0,0,0,0,1
28.859287,1,9523.763717,1,0,0,0,0
492.647391,22,9530.523675,1,0,0,0,0
28.93954,1,9530.938397,0,0,0,0,1
37.931002,1,9531.338561,0,0,0,0,1
28.800053,1,9531.731701,0,0,0,0,1
-140.999267,1,9535.324048,1,0,0,0,0
478.846564,1,9535.694454,0,0,1,0,0
794.066857,38,9543.556874,0,0,1,0,0
28.931002,1,9543.865597,0,0,0,0,1
37.863408,1,9544.300735,0,0,0,0,1
468.695638,20,9567.055251,0,0,1,0,0
-16.227168,6,9569.082094,0,0,1,0,0
945.333033,43,9613.654669,0,0,1,0,0
-5.016548,8,9615.6891,0,0,1,0,0
24.458498,9,9616.890864,0,0,1,0,0
28.826743,1,9617.273205,0,0,0,0,1
37.800053,1,9617.680101,0,0,0,0,1
777.650056,39,9626.070511,0,0,1,0,0
37.800053,1,9626.432952,0,0,0,0,1
997.458026,53,9667.55757,0,0,1,0,0
471.129458,1,9668.106689,0,0,1,0,0
-198.663258,8,9669.054286,0,0,1,0,0
28.826743,1,9669.396062,0,0,0,0,1
17.261467,1,9670.118436,0,0,1,0,0
28.778864,1,9670.58444,0,0,0,0,1
28.875262,1,9671.119927,0,0,0,0,1
87.534523,14,9673.632959,0,0,1,0,0
1009.168008,37,9686.539791,0,0,1,0,0
-154.561185,6,9690.629639,0,0,1,0,0
28.99729,1,9690.928932,0,0,0,0,1
28.826743,1,9691.359933,0,0,0,0,1
-126.167029,7,9694.487427,0,0,1,0,0
28.800053,1,9694.796402,0,0,0,0,1
802.648229,38,9732.115843,0,0,1,0,0
261.329603,13,9753.089263,0,0,1,0,0
904.532237,20,9757.822575,0,0,0,0,1
1243.414552,50,9780.801436,0,0,1,0,0
153.520441,15,9795.281561,0,0,1,0,0
340.260399,21,9798.620391,0,0,1,0,0
224.788448,13,9808.248352,0,0,1,0,0
458.024047,23,9815.099066,0,0,1,0,0
666.843316,33,9829.585557,0,0,1,0,0
673.839507,30,9846.746057,0,0,1,0,0
37.863407,1,9847.1579,0,0,0,0,1
745.369286,33,9866.88651,0,0,1,0,0
28.947109,1,9867.369402,0,0,0,0,1
487.881733,1,9867.85538,0,0,1,0,0
460.133333,19,9887.996424,0,0,1,0,0
28.826743,1,9888.373707,0,0,0,0,1
222.504872,15,9890.925365,1,0,0,0,0
478.90969,1,9891.411086,0,0,1,0,0
37.863408,1,9891.837502,0,0,0,0,1
1042.769813,51,9909.660558,0,0,1,0,0
751.848822,36,9929.66685,0,0,1,0,0
629.187876,29,10028.971699,0,0,1,0,0
28.826743,1,10029.327202,0,0,0,0,1
28.863408,1,10029.737729,0,0,0,0,1
28.826743,1,10030.181399,0,0,0,0,1
672.746021,35,10044.429503,0,0,1,0,0
442.7478,18,10054.060618,0,0,1,0,0
781.040779,33,10060.766307,0,0,1,0,0
28.826743,1,10061.127847,0,0,0,0,1
478.881733,1,10061.626247,0,0,1,0,0
37.93954,1,10061.993031,0,0,0,0,1
-43.040555,7,10070.312418,0,0,1,0,0
706.604943,32,10090.189862,0,0,1,0,0
205.357636,13,10100.020376,0,0,1,0,0
28.968284,1,10100.400933,0,0,0,0,1
28.93954,1,10100.853269,0,0,0,0,1
28.99729,1,10101.276632,0,0,0,0,1
37.968284,1,10101.821167,0,0,0,0,1
